response_id,row_id,source_col,kommun,token
1014_Q7_1_TXT,1014,Q7_1_TXT,Mora,kräckelbäcken
1015_Q7_1_TXT,1015,Q7_1_TXT,Avesta,lugn
1017_Q7_1_TXT,1017,Q7_1_TXT,Avesta,tråbacken
1018_Q7_1_TXT,1018,Q7_1_TXT,Hedemora,hummelbo
1019_Q7_1_TXT,1019,Q7_1_TXT,Malung-Salen,fritidshus
1021_Q7_1_TXT,1021,Q7_1_TXT,Sater,egen
1021_Q7_1_TXT,1021,Q7_1_TXT,Sater,ägda
1021_Q7_1_TXT,1021,Q7_1_TXT,Sater,skog
1022_Q7_1_TXT,1022,Q7_1_TXT,Mora,broåkern
1022_Q7_1_TXT,1022,Q7_1_TXT,Mora,tingsnäs
1023_Q7_1_TXT,1023,Q7_1_TXT,Smedjebacken,skräddartorp
1025_Q7_1_TXT,1025,Q7_1_TXT,Ludvika,utskogen
1027_Q7_1_TXT,1027,Q7_1_TXT,Falun,föräldrahem
1030_Q7_1_TXT,1030,Q7_1_TXT,Malung-Salen,tyngen
1031_Q7_1_TXT,1031,Q7_1_TXT,Gagnef,kvarnsjön
1033_Q7_1_TXT,1033,Q7_1_TXT,Gagnef,backmon
1034_Q7_1_TXT,1034,Q7_1_TXT,Falun,gimmen
1034_Q7_1_TXT,1034,Q7_1_TXT,Falun,mörtbuviken
1036_Q7_1_TXT,1036,Q7_1_TXT,Avesta,biotop
1037_Q7_1_TXT,1037,Q7_1_TXT,Sater,leden
1037_Q7_1_TXT,1037,Q7_1_TXT,Sater,genom
1037_Q7_1_TXT,1037,Q7_1_TXT,Sater,säterdalen
1038_Q7_1_TXT,1038,Q7_1_TXT,Leksand,limsjön
1042_Q7_1_TXT,1042,Q7_1_TXT,Malung-Salen,mit
1042_Q7_1_TXT,1042,Q7_1_TXT,Malung-Salen,andra
1042_Q7_1_TXT,1042,Q7_1_TXT,Malung-Salen,hem
1043_Q7_1_TXT,1043,Q7_1_TXT,Orsa,rådjursstigen
1044_Q7_1_TXT,1044,Q7_1_TXT,Mora,fnaggelbo
1046_Q7_1_TXT,1046,Q7_1_TXT,Avesta,stensjöområdet
1047_Q7_1_TXT,1047,Q7_1_TXT,Mora,mångsgården
1048_Q7_1_TXT,1048,Q7_1_TXT,Alvdalen,stugan
1049_Q7_1_TXT,1049,Q7_1_TXT,Mora,klubbhomnen
1050_Q7_1_TXT,1050,Q7_1_TXT,Falun,harmsarvets
1050_Q7_1_TXT,1050,Q7_1_TXT,Falun,korsning
1050_Q7_1_TXT,1050,Q7_1_TXT,Falun,valfria
1050_Q7_1_TXT,1050,Q7_1_TXT,Falun,vandrings
1050_Q7_1_TXT,1050,Q7_1_TXT,Falun,cykel
1050_Q7_1_TXT,1050,Q7_1_TXT,Falun,stråk
1052_Q7_1_TXT,1052,Q7_1_TXT,Avesta,rembospåret
1053_Q7_1_TXT,1053,Q7_1_TXT,Avesta,skogen
1053_Q7_1_TXT,1053,Q7_1_TXT,Avesta,nära
1053_Q7_1_TXT,1053,Q7_1_TXT,Avesta,hemmet
1054_Q7_1_TXT,1054,Q7_1_TXT,Smedjebacken,hem
1056_Q7_1_TXT,1056,Q7_1_TXT,Vansbro,närsjö
1057_Q7_1_TXT,1057,Q7_1_TXT,Borlange,hagudden
1058_Q7_1_TXT,1058,Q7_1_TXT,Ludvika,tjärgrafudden
1060_Q7_1_TXT,1060,Q7_1_TXT,Falun,korsåsen
1060_Q7_1_TXT,1060,Q7_1_TXT,Falun,paradiset
1061_Q7_1_TXT,1061,Q7_1_TXT,Malung-Salen,rysjön
1062_Q7_1_TXT,1062,Q7_1_TXT,Mora,ogströmmen
1067_Q7_1_TXT,1067,Q7_1_TXT,Ludvika,snöklinten
1068_Q7_1_TXT,1068,Q7_1_TXT,Sater,lövåsberget
1070_Q7_1_TXT,1070,Q7_1_TXT,Ludvika,halvårs
1070_Q7_1_TXT,1070,Q7_1_TXT,Ludvika,utsiktspunkt
1071_Q7_1_TXT,1071,Q7_1_TXT,Gagnef,trollskogen
1072_Q7_1_TXT,1072,Q7_1_TXT,Mora,venjan
1075_Q7_1_TXT,1075,Q7_1_TXT,Malung-Salen,rangvikarna
1077_Q7_1_TXT,1077,Q7_1_TXT,Falun,rottnebyskogen
1078_Q7_1_TXT,1078,Q7_1_TXT,Vansbro,kättboflotten
1079_Q7_1_TXT,1079,Q7_1_TXT,Vansbro,hästängsleden
1080_Q7_1_TXT,1080,Q7_1_TXT,Ludvika,malbacken
1082_Q7_1_TXT,1082,Q7_1_TXT,Leksand,mågis
1083_Q7_1_TXT,1083,Q7_1_TXT,Borlange,lisslabo
1085_Q7_1_TXT,1085,Q7_1_TXT,Rattvik,springkällan
1087_Q7_1_TXT,1087,Q7_1_TXT,Gagnef,nordbäck
1089_Q7_1_TXT,1089,Q7_1_TXT,Alvdalen,dysberg
1090_Q7_1_TXT,1090,Q7_1_TXT,Leksand,barkdal
1091_Q7_1_TXT,1091,Q7_1_TXT,Gagnef,tyren
1092_Q7_1_TXT,1092,Q7_1_TXT,Ludvika,silverhyttan
1093_Q7_1_TXT,1093,Q7_1_TXT,Falun,stugan
1095_Q7_1_TXT,1095,Q7_1_TXT,Falun,gammals
1096_Q7_1_TXT,1096,Q7_1_TXT,Rattvik,ickån
1097_Q7_1_TXT,1097,Q7_1_TXT,Borlange,hötjärn
1099_Q7_1_TXT,1099,Q7_1_TXT,Leksand,jerkansbudan
1100_Q7_1_TXT,1100,Q7_1_TXT,Malung-Salen,gärdåsselen
1101_Q7_1_TXT,1101,Q7_1_TXT,Leksand,orsandbadens
1101_Q7_1_TXT,1101,Q7_1_TXT,Leksand,motionsspår
1102_Q7_1_TXT,1102,Q7_1_TXT,Smedjebacken,skogen
1102_Q7_1_TXT,1102,Q7_1_TXT,Smedjebacken,norr
1102_Q7_1_TXT,1102,Q7_1_TXT,Smedjebacken,hagge
1104_Q7_1_TXT,1104,Q7_1_TXT,Rattvik,hemort
1105_Q7_1_TXT,1105,Q7_1_TXT,Malung-Salen,torkssätern
1110_Q7_1_TXT,1110,Q7_1_TXT,Mora,stuga
1110_Q7_1_TXT,1110,Q7_1_TXT,Mora,lövnes
1110_Q7_1_TXT,1110,Q7_1_TXT,Mora,skogen
1113_Q7_1_TXT,1113,Q7_1_TXT,Leksand,gassarvet
1115_Q7_1_TXT,1115,Q7_1_TXT,Leksand,tyrinäs
1119_Q7_1_TXT,1119,Q7_1_TXT,Mora,grängesåsvallen
1120_Q7_1_TXT,1120,Q7_1_TXT,Malung-Salen,kläppen
1121_Q7_1_TXT,1121,Q7_1_TXT,Falun,hyn
1122_Q7_1_TXT,1122,Q7_1_TXT,Gagnef,moje
1126_Q7_1_TXT,1126,Q7_1_TXT,Gagnef,skolskogen
1128_Q7_1_TXT,1128,Q7_1_TXT,Ludvika,orrholen
1129_Q7_1_TXT,1129,Q7_1_TXT,Leksand,solvändan
1131_Q7_1_TXT,1131,Q7_1_TXT,Falun,barken
1131_Q7_1_TXT,1131,Q7_1_TXT,Falun,siljan
1132_Q7_1_TXT,1132,Q7_1_TXT,Mora,bönsaberg
1133_Q7_1_TXT,1133,Q7_1_TXT,Alvdalen,stuga
1133_Q7_1_TXT,1133,Q7_1_TXT,Alvdalen,grövelsjön
1135_Q7_1_TXT,1135,Q7_1_TXT,Falun,fäbo
1136_Q7_1_TXT,1136,Q7_1_TXT,Leksand,åsleden
1137_Q7_1_TXT,1137,Q7_1_TXT,Mora,fyribergs
1137_Q7_1_TXT,1137,Q7_1_TXT,Mora,fäbod
1138_Q7_1_TXT,1138,Q7_1_TXT,Mora,golfbana
1141_Q7_1_TXT,1141,Q7_1_TXT,Ludvika,frid
1142_Q7_1_TXT,1142,Q7_1_TXT,Avesta,åsgarn
1142_Q7_1_TXT,1142,Q7_1_TXT,Avesta,folkärna
1142_Q7_1_TXT,1142,Q7_1_TXT,Avesta,bäsingen
1143_Q7_1_TXT,1143,Q7_1_TXT,Borlange,hemort
1144_Q7_1_TXT,1144,Q7_1_TXT,Falun,rottnebyskogen
1146_Q7_1_TXT,1146,Q7_1_TXT,Ludvika,botnäset
1147_Q7_1_TXT,1147,Q7_1_TXT,Rattvik,skogen
1148_Q7_1_TXT,1148,Q7_1_TXT,Mora,hemus
1149_Q7_1_TXT,1149,Q7_1_TXT,Orsa,hemma
1151_Q7_1_TXT,1151,Q7_1_TXT,Vansbro,stugan
1152_Q7_1_TXT,1152,Q7_1_TXT,Malung-Salen,lyberget
1153_Q7_1_TXT,1153,Q7_1_TXT,Alvdalen,stugan
1154_Q7_1_TXT,1154,Q7_1_TXT,Ludvika,högberget
1155_Q7_1_TXT,1155,Q7_1_TXT,Avesta,garpenberg
1156_Q7_1_TXT,1156,Q7_1_TXT,Hedemora,lejden
1157_Q7_1_TXT,1157,Q7_1_TXT,Gagnef,fänforsen
1158_Q7_1_TXT,1158,Q7_1_TXT,Rattvik,dalen
1161_Q7_1_TXT,1161,Q7_1_TXT,Borlange,hundfjället
1162_Q7_1_TXT,1162,Q7_1_TXT,Leksand,granberget
1163_Q7_1_TXT,1163,Q7_1_TXT,Mora,levsnäs
1164_Q7_1_TXT,1164,Q7_1_TXT,Mora,agnmyrenstigen
1169_Q7_1_TXT,1169,Q7_1_TXT,Ludvika,fulufjäll
1170_Q7_1_TXT,1170,Q7_1_TXT,Malung-Salen,almberget
1171_Q7_1_TXT,1171,Q7_1_TXT,Mora,jj
1172_Q7_1_TXT,1172,Q7_1_TXT,Falun,fins
1172_Q7_1_TXT,1172,Q7_1_TXT,Falun,bäck
1172_Q7_1_TXT,1172,Q7_1_TXT,Falun,vill
1172_Q7_1_TXT,1172,Q7_1_TXT,Falun,baka
1172_Q7_1_TXT,1172,Q7_1_TXT,Falun,flodpärlmuslan
1175_Q7_1_TXT,1175,Q7_1_TXT,Malung-Salen,morarna
1180_Q7_1_TXT,1180,Q7_1_TXT,Falun,källslätten
1181_Q7_1_TXT,1181,Q7_1_TXT,Sater,säterdalen
1183_Q7_1_TXT,1183,Q7_1_TXT,Alvdalen,gamtkwensbrune
1184_Q7_1_TXT,1184,Q7_1_TXT,Falun,tunahästberg
1186_Q7_1_TXT,1186,Q7_1_TXT,Malung-Salen,vålbrändans
1186_Q7_1_TXT,1186,Q7_1_TXT,Malung-Salen,fäbod
1187_Q7_1_TXT,1187,Q7_1_TXT,Rattvik,skäftringen
1187_Q7_1_TXT,1187,Q7_1_TXT,Rattvik,omnejd
1188_Q7_1_TXT,1188,Q7_1_TXT,Falun,lugnets
1188_Q7_1_TXT,1188,Q7_1_TXT,Falun,naturreservat
1189_Q7_1_TXT,1189,Q7_1_TXT,Ludvika,westman
1192_Q7_1_TXT,1192,Q7_1_TXT,Falun,sommarstuga
1193_Q7_1_TXT,1193,Q7_1_TXT,Leksand,tällberg
1196_Q7_1_TXT,1196,Q7_1_TXT,Vansbro,lindesnäs
1197_Q7_1_TXT,1197,Q7_1_TXT,Leksand,hyttkvarn
1200_Q7_1_TXT,1200,Q7_1_TXT,Falun,mysig
1201_Q7_1_TXT,1201,Q7_1_TXT,Hedemora,stjärnsund
1201_Q7_1_TXT,1201,Q7_1_TXT,Hedemora,husbyringen
1203_Q7_1_TXT,1203,Q7_1_TXT,Leksand,hög
1203_Q7_1_TXT,1203,Q7_1_TXT,Leksand,plats
1205_Q7_1_TXT,1205,Q7_1_TXT,Orsa,turistvägen
1205_Q7_1_TXT,1205,Q7_1_TXT,Orsa,sundbäck
1205_Q7_1_TXT,1205,Q7_1_TXT,Orsa,bodde
1205_Q7_1_TXT,1205,Q7_1_TXT,Orsa,där
1205_Q7_1_TXT,1205,Q7_1_TXT,Orsa,när
1205_Q7_1_TXT,1205,Q7_1_TXT,Orsa,liten
1205_Q7_1_TXT,1205,Q7_1_TXT,Orsa,bor
1205_Q7_1_TXT,1205,Q7_1_TXT,Orsa,ff
1205_Q7_1_TXT,1205,Q7_1_TXT,Orsa,närheten
1205_Q7_1_TXT,1205,Q7_1_TXT,Orsa,utsikten
1205_Q7_1_TXT,1205,Q7_1_TXT,Orsa,är
1205_Q7_1_TXT,1205,Q7_1_TXT,Orsa,fantastisk
1207_Q7_1_TXT,1207,Q7_1_TXT,Borlange,gyllbergen
1208_Q7_1_TXT,1208,Q7_1_TXT,Orsa,grönklitt
1208_Q7_1_TXT,1208,Q7_1_TXT,Orsa,alpina
1210_Q7_1_TXT,1210,Q7_1_TXT,Gagnef,rännarheden
1211_Q7_1_TXT,1211,Q7_1_TXT,Alvdalen,paradiset
1212_Q7_1_TXT,1212,Q7_1_TXT,Sater,säterdalen
1214_Q7_1_TXT,1214,Q7_1_TXT,Borlange,oberget
1215_Q7_1_TXT,1215,Q7_1_TXT,Ludvika,smultronstället
1217_Q7_1_TXT,1217,Q7_1_TXT,Alvdalen,nässjön
1219_Q7_1_TXT,1219,Q7_1_TXT,Smedjebacken,skogspromenader
1220_Q7_1_TXT,1220,Q7_1_TXT,Ludvika,burensskogen
1222_Q7_1_TXT,1222,Q7_1_TXT,Falun,främbyskogen
1223_Q7_1_TXT,1223,Q7_1_TXT,Malung-Salen,myratugan
1224_Q7_1_TXT,1224,Q7_1_TXT,Avesta,björfors
1224_Q7_1_TXT,1224,Q7_1_TXT,Avesta,backe
1224_Q7_1_TXT,1224,Q7_1_TXT,Avesta,älvpromenad
1225_Q7_1_TXT,1225,Q7_1_TXT,Alvdalen,väsa
1225_Q7_1_TXT,1225,Q7_1_TXT,Alvdalen,hemskog
1226_Q7_1_TXT,1226,Q7_1_TXT,Alvdalen,grövelsjön
1227_Q7_1_TXT,1227,Q7_1_TXT,Borlange,älvrundan
1228_Q7_1_TXT,1228,Q7_1_TXT,Mora,hägnåsen
1229_Q7_1_TXT,1229,Q7_1_TXT,Mora,fåglar
1230_Q7_1_TXT,1230,Q7_1_TXT,Leksand,skansen
1231_Q7_1_TXT,1231,Q7_1_TXT,Hedemora,lången
1233_Q7_1_TXT,1233,Q7_1_TXT,Malung-Salen,stugan
1235_Q7_1_TXT,1235,Q7_1_TXT,Ludvika,fyrtjänarna
1235_Q7_1_TXT,1235,Q7_1_TXT,Ludvika,ullriksberg
1236_Q7_1_TXT,1236,Q7_1_TXT,Orsa,hemma
1237_Q7_1_TXT,1237,Q7_1_TXT,Ludvika,gimsbärke
1240_Q7_1_TXT,1240,Q7_1_TXT,Ludvika,högberget
1241_Q7_1_TXT,1241,Q7_1_TXT,Leksand,jönsssgården
1242_Q7_1_TXT,1242,Q7_1_TXT,Ludvika,barndomsminnen
1243_Q7_1_TXT,1243,Q7_1_TXT,Mora,älven
1243_Q7_1_TXT,1243,Q7_1_TXT,Mora,fiske
1244_Q7_1_TXT,1244,Q7_1_TXT,Falun,spjärsbodarna
1245_Q7_1_TXT,1245,Q7_1_TXT,Sater,orsa
1247_Q7_1_TXT,1247,Q7_1_TXT,Ludvika,jaktmark
1248_Q7_1_TXT,1248,Q7_1_TXT,Orsa,skattunge
1248_Q7_1_TXT,1248,Q7_1_TXT,Orsa,skogen
1248_Q7_1_TXT,1248,Q7_1_TXT,Orsa,tjärn
1250_Q7_1_TXT,1250,Q7_1_TXT,Ludvika,hemma
1251_Q7_1_TXT,1251,Q7_1_TXT,Smedjebacken,säfsen
1253_Q7_1_TXT,1253,Q7_1_TXT,Gagnef,tansen
1255_Q7_1_TXT,1255,Q7_1_TXT,Malung-Salen,kläppen
1255_Q7_1_TXT,1255,Q7_1_TXT,Malung-Salen,skidåkning
1257_Q7_1_TXT,1257,Q7_1_TXT,Leksand,nya
1257_Q7_1_TXT,1257,Q7_1_TXT,Leksand,skogen
1258_Q7_1_TXT,1258,Q7_1_TXT,Borlange,skogen
1258_Q7_1_TXT,1258,Q7_1_TXT,Borlange,nära
1258_Q7_1_TXT,1258,Q7_1_TXT,Borlange,mej
1259_Q7_1_TXT,1259,Q7_1_TXT,Vansbro,skogen
1261_Q7_1_TXT,1261,Q7_1_TXT,Leksand,leksand
1261_Q7_1_TXT,1261,Q7_1_TXT,Leksand,västra
1264_Q7_1_TXT,1264,Q7_1_TXT,Sater,fridfullt
1265_Q7_1_TXT,1265,Q7_1_TXT,Sater,uppväxt
1267_Q7_1_TXT,1267,Q7_1_TXT,Gagnef,tällberg
1269_Q7_1_TXT,1269,Q7_1_TXT,Alvdalen,boende
1269_Q7_1_TXT,1269,Q7_1_TXT,Alvdalen,familjegård
1270_Q7_1_TXT,1270,Q7_1_TXT,Smedjebacken,stigar
1270_Q7_1_TXT,1270,Q7_1_TXT,Smedjebacken,uvberget
1271_Q7_1_TXT,1271,Q7_1_TXT,Borlange,torsång
1274_Q7_1_TXT,1274,Q7_1_TXT,Falun,hälsinggården
1276_Q7_1_TXT,1276,Q7_1_TXT,Orsa,frihet
1277_Q7_1_TXT,1277,Q7_1_TXT,Falun,pilbo
1277_Q7_1_TXT,1277,Q7_1_TXT,Falun,skogen
1280_Q7_1_TXT,1280,Q7_1_TXT,Vansbro,noret
1281_Q7_1_TXT,1281,Q7_1_TXT,Falun,backa
1288_Q7_1_TXT,1288,Q7_1_TXT,Avesta,fornby
1288_Q7_1_TXT,1288,Q7_1_TXT,Avesta,klint
1289_Q7_1_TXT,1289,Q7_1_TXT,Falun,ärtknubben
1291_Q7_1_TXT,1291,Q7_1_TXT,Avesta,gålsbo
1292_Q7_1_TXT,1292,Q7_1_TXT,Falun,långrundan
1293_Q7_1_TXT,1293,Q7_1_TXT,Malung-Salen,bra
1293_Q7_1_TXT,1293,Q7_1_TXT,Malung-Salen,promenad
1293_Q7_1_TXT,1293,Q7_1_TXT,Malung-Salen,för
1293_Q7_1_TXT,1293,Q7_1_TXT,Malung-Salen,hund
1294_Q7_1_TXT,1294,Q7_1_TXT,Mora,fäboden
1294_Q7_1_TXT,1294,Q7_1_TXT,Mora,axi
1296_Q7_1_TXT,1296,Q7_1_TXT,Falun,nittsjö
1297_Q7_1_TXT,1297,Q7_1_TXT,Avesta,älvpromenaden
1298_Q7_1_TXT,1298,Q7_1_TXT,Vansbro,risåsnerget
1299_Q7_1_TXT,1299,Q7_1_TXT,Sater,fulufjället
1300_Q7_1_TXT,1300,Q7_1_TXT,Falun,svärdsjöbygden
1301_Q7_1_TXT,1301,Q7_1_TXT,Ludvika,dammsjön
1302_Q7_1_TXT,1302,Q7_1_TXT,Falun,bjursås
1305_Q7_1_TXT,1305,Q7_1_TXT,Avesta,tråbacken
1305_Q7_1_TXT,1305,Q7_1_TXT,Avesta,nära
1305_Q7_1_TXT,1305,Q7_1_TXT,Avesta,lillsjön
1306_Q7_1_TXT,1306,Q7_1_TXT,Malung-Salen,hemfjället
1307_Q7_1_TXT,1307,Q7_1_TXT,Malung-Salen,fritidshus
1308_Q7_1_TXT,1308,Q7_1_TXT,Orsa,bjus
1309_Q7_1_TXT,1309,Q7_1_TXT,Rattvik,östra
1309_Q7_1_TXT,1309,Q7_1_TXT,Rattvik,byns
1309_Q7_1_TXT,1309,Q7_1_TXT,Rattvik,strandskog
1313_Q7_1_TXT,1313,Q7_1_TXT,Hedemora,stillheten
1314_Q7_1_TXT,1314,Q7_1_TXT,Mora,hemma
1315_Q7_1_TXT,1315,Q7_1_TXT,Smedjebacken,hemma
1316_Q7_1_TXT,1316,Q7_1_TXT,Avesta,ravinen
1318_Q7_1_TXT,1318,Q7_1_TXT,Rattvik,gärdsjö
1319_Q7_1_TXT,1319,Q7_1_TXT,Mora,koppången
1321_Q7_1_TXT,1321,Q7_1_TXT,Borlange,där
1321_Q7_1_TXT,1321,Q7_1_TXT,Borlange,mår
1321_Q7_1_TXT,1321,Q7_1_TXT,Borlange,bra
1322_Q7_1_TXT,1322,Q7_1_TXT,Falun,övertänger
1323_Q7_1_TXT,1323,Q7_1_TXT,Mora,stillheten
1324_Q7_1_TXT,1324,Q7_1_TXT,Ludvika,över
1324_Q7_1_TXT,1324,Q7_1_TXT,Ludvika,gärdsjö
1325_Q7_1_TXT,1325,Q7_1_TXT,Avesta,stöten
1325_Q7_1_TXT,1325,Q7_1_TXT,Avesta,skidanläggning
1326_Q7_1_TXT,1326,Q7_1_TXT,Malung-Salen,stöten
1327_Q7_1_TXT,1327,Q7_1_TXT,Ludvika,sörvik
1327_Q7_1_TXT,1327,Q7_1_TXT,Ludvika,håksberg
1327_Q7_1_TXT,1327,Q7_1_TXT,Ludvika,laggarudden
1328_Q7_1_TXT,1328,Q7_1_TXT,Rattvik,långbryggan
1329_Q7_1_TXT,1329,Q7_1_TXT,Borlange,lennheden
1329_Q7_1_TXT,1329,Q7_1_TXT,Borlange,skog
1330_Q7_1_TXT,1330,Q7_1_TXT,Avesta,hemu
1331_Q7_1_TXT,1331,Q7_1_TXT,Mora,skifte
1332_Q7_1_TXT,1332,Q7_1_TXT,Leksand,käringberget
1334_Q7_1_TXT,1334,Q7_1_TXT,Mora,skog
1336_Q7_1_TXT,1336,Q7_1_TXT,Avesta,utsunds
1336_Q7_1_TXT,1336,Q7_1_TXT,Avesta,badet
1336_Q7_1_TXT,1336,Q7_1_TXT,Avesta,bäsinge
1336_Q7_1_TXT,1336,Q7_1_TXT,Avesta,fiskevårdsförening
1337_Q7_1_TXT,1337,Q7_1_TXT,Leksand,gesundaberget
1338_Q7_1_TXT,1338,Q7_1_TXT,Falun,stångtjärn
1340_Q7_1_TXT,1340,Q7_1_TXT,Mora,hemma
1341_Q7_1_TXT,1341,Q7_1_TXT,Orsa,näckådalen
1342_Q7_1_TXT,1342,Q7_1_TXT,Leksand,leksand
1345_Q7_1_TXT,1345,Q7_1_TXT,Mora,motioner
1345_Q7_1_TXT,1345,Q7_1_TXT,Mora,här
1345_Q7_1_TXT,1345,Q7_1_TXT,Mora,barn
1345_Q7_1_TXT,1345,Q7_1_TXT,Mora,leker
1345_Q7_1_TXT,1345,Q7_1_TXT,Mora,skogen
1347_Q7_1_TXT,1347,Q7_1_TXT,Smedjebacken,silvbergs
1347_Q7_1_TXT,1347,Q7_1_TXT,Smedjebacken,gruva
1349_Q7_1_TXT,1349,Q7_1_TXT,Mora,platser
1349_Q7_1_TXT,1349,Q7_1_TXT,Mora,runt
1349_Q7_1_TXT,1349,Q7_1_TXT,Mora,mora
1352_Q7_1_TXT,1352,Q7_1_TXT,Falun,främsbacka
1353_Q7_1_TXT,1353,Q7_1_TXT,Mora,våmhus
1353_Q7_1_TXT,1353,Q7_1_TXT,Mora,skogen
1355_Q7_1_TXT,1355,Q7_1_TXT,Smedjebacken,ålsjön
1356_Q7_1_TXT,1356,Q7_1_TXT,Smedjebacken,jaktområde
1358_Q7_1_TXT,1358,Q7_1_TXT,Ludvika,utsiktsplatsen
1363_Q7_1_TXT,1363,Q7_1_TXT,Avesta,andersbenning
1364_Q7_1_TXT,1364,Q7_1_TXT,Leksand,masten
1365_Q7_1_TXT,1365,Q7_1_TXT,Ludvika,hemma
1366_Q7_1_TXT,1366,Q7_1_TXT,Borlange,uvberget
1367_Q7_1_TXT,1367,Q7_1_TXT,Leksand,myrflodammen
1369_Q7_1_TXT,1369,Q7_1_TXT,Gagnef,täcksbergets
1369_Q7_1_TXT,1369,Q7_1_TXT,Gagnef,fäbod
1370_Q7_1_TXT,1370,Q7_1_TXT,Rattvik,gammelsätervallen
1371_Q7_1_TXT,1371,Q7_1_TXT,Leksand,lycka
1372_Q7_1_TXT,1372,Q7_1_TXT,Leksand,utsiktsplatsen
1372_Q7_1_TXT,1372,Q7_1_TXT,Leksand,tellberg
1374_Q7_1_TXT,1374,Q7_1_TXT,Falun,mörtsjön
1377_Q7_1_TXT,1377,Q7_1_TXT,Alvdalen,vasselbodarna
1378_Q7_1_TXT,1378,Q7_1_TXT,Mora,hemus
1379_Q7_1_TXT,1379,Q7_1_TXT,Falun,hälsingberg
1380_Q7_1_TXT,1380,Q7_1_TXT,Rattvik,tammeråsen
1381_Q7_1_TXT,1381,Q7_1_TXT,Borlange,mångberg
1382_Q7_1_TXT,1382,Q7_1_TXT,Smedjebacken,skogen
1382_Q7_1_TXT,1382,Q7_1_TXT,Smedjebacken,ovanför
1383_Q7_1_TXT,1383,Q7_1_TXT,Rattvik,sjurberg
1385_Q7_1_TXT,1385,Q7_1_TXT,Borlange,rudorna
1386_Q7_1_TXT,1386,Q7_1_TXT,Falun,slättis
1388_Q7_1_TXT,1388,Q7_1_TXT,Mora,eldrisskogen
1390_Q7_1_TXT,1390,Q7_1_TXT,Ludvika,sausberger
1391_Q7_1_TXT,1391,Q7_1_TXT,Borlange,gyllbergen
1392_Q7_1_TXT,1392,Q7_1_TXT,Alvdalen,loka
1392_Q7_1_TXT,1392,Q7_1_TXT,Alvdalen,risberg
1394_Q7_1_TXT,1394,Q7_1_TXT,Hedemora,tallholmen
1395_Q7_1_TXT,1395,Q7_1_TXT,Ludvika,snösjön
1396_Q7_1_TXT,1396,Q7_1_TXT,Mora,garsås
1400_Q7_1_TXT,1400,Q7_1_TXT,Sater,skog
1401_Q7_1_TXT,1401,Q7_1_TXT,Ludvika,skattlösberg
1402_Q7_1_TXT,1402,Q7_1_TXT,Orsa,grönklitt
1403_Q7_1_TXT,1403,Q7_1_TXT,Sater,åsen
1403_Q7_1_TXT,1403,Q7_1_TXT,Sater,tjärnan
1404_Q7_1_TXT,1404,Q7_1_TXT,Alvdalen,hem
1405_Q7_1_TXT,1405,Q7_1_TXT,Leksand,olsnäs
1405_Q7_1_TXT,1405,Q7_1_TXT,Leksand,fäbodar
1407_Q7_1_TXT,1407,Q7_1_TXT,Malung-Salen,hemm
1409_Q7_1_TXT,1409,Q7_1_TXT,Leksand,siljan
1410_Q7_1_TXT,1410,Q7_1_TXT,Avesta,hem
1411_Q7_1_TXT,1411,Q7_1_TXT,Falun,världsarvet
1411_Q7_1_TXT,1411,Q7_1_TXT,Falun,falun
1412_Q7_1_TXT,1412,Q7_1_TXT,Alvdalen,hykieberg
1413_Q7_1_TXT,1413,Q7_1_TXT,Borlange,näset
1414_Q7_1_TXT,1414,Q7_1_TXT,Vansbro,gräsberget
1415_Q7_1_TXT,1415,Q7_1_TXT,Leksand,stugan
1416_Q7_1_TXT,1416,Q7_1_TXT,Smedjebacken,vet
1416_Q7_1_TXT,1416,Q7_1_TXT,Smedjebacken,namn
1417_Q7_1_TXT,1417,Q7_1_TXT,Falun,runn
1418_Q7_1_TXT,1418,Q7_1_TXT,Falun,källslätten
1423_Q7_1_TXT,1423,Q7_1_TXT,Falun,stångtjärn
1426_Q7_1_TXT,1426,Q7_1_TXT,Leksand,granbergets
1426_Q7_1_TXT,1426,Q7_1_TXT,Leksand,fäbodar
1427_Q7_1_TXT,1427,Q7_1_TXT,Orsa,hornberga
1431_Q7_1_TXT,1431,Q7_1_TXT,Borlange,smäcken
1435_Q7_1_TXT,1435,Q7_1_TXT,Leksand,lugnetsvatten
1436_Q7_1_TXT,1436,Q7_1_TXT,Avesta,strandbacken
1437_Q7_1_TXT,1437,Q7_1_TXT,Smedjebacken,gäsen
1438_Q7_1_TXT,1438,Q7_1_TXT,Sater,rekreation
1443_Q7_1_TXT,1443,Q7_1_TXT,Leksand,strandpromenaden
1444_Q7_1_TXT,1444,Q7_1_TXT,Falun,berget
1445_Q7_1_TXT,1445,Q7_1_TXT,Borlange,älvmötet
1445_Q7_1_TXT,1445,Q7_1_TXT,Borlange,när
1445_Q7_1_TXT,1445,Q7_1_TXT,Borlange,flyttade
1445_Q7_1_TXT,1445,Q7_1_TXT,Borlange,dalarna
1445_Q7_1_TXT,1445,Q7_1_TXT,Borlange,uppträdande
1445_Q7_1_TXT,1445,Q7_1_TXT,Borlange,på
1445_Q7_1_TXT,1445,Q7_1_TXT,Borlange,lilla
1445_Q7_1_TXT,1445,Q7_1_TXT,Borlange,scenen
1447_Q7_1_TXT,1447,Q7_1_TXT,Ludvika,smedjebacken
